id	UNIPROT	geneLength
12820	Q9C037	1503
12821	Q9C040	2235
12822	Q9C073	1362
12823	Q9C075	1269
12824	Q9C086	1071
12825	Q9C093	5469
12826	Q9C098	1947
12827	Q9C099	3099
12828	Q9C0A0	3927
12829	Q9C0A6	4329
12830	Q9C0B0	2433
12831	Q9C0B1	1518
12832	Q9C0B5	2148
12833	Q9C0B6	2352
12834	Q9C0B7	3285
12835	Q9C0C2	5190
12836	Q9C0C4	2502
12837	Q9C0C6	1200
12838	Q9C0C7	3897
12839	Q9C0C9	3879
12840	Q9C0D2	7806
12841	Q9C0D3	2235
12842	Q9C0D4	3225
12843	Q9C0D5	5586
12844	Q9C0D7	2652
12845	Q9C0D9	1194
12846	Q9C0E2	3456
12847	Q9C0E4	3132
12848	Q9C0E8	1287
12849	Q9C0F1	1173
12850	Q9C0F3	1413
12851	Q9C0G0	6747
12852	Q9C0H2	1572
12853	Q9C0H5	3252
12854	Q9C0H6	2157
12855	Q9C0H9	3552
12856	Q9C0I1	2244
12857	Q9C0I3	2703
12858	Q9C0I4	4821
12859	Q9C0I9	1593
12860	Q9C0J1	1137
12861	Q9C0J8	4011
12862	Q9C0J9	1449
12863	Q9C0K0	2685
12864	Q9C0K7	1257
12865	Q9GZK4	951
12866	Q9GZL7	1272
12867	Q9GZM5	1053
12868	Q9GZM6	936
12869	Q9GZM7	1404
12870	Q9GZM8	1038
12871	Q9GZN1	1191
12872	Q9GZN2	714
12873	Q9GZN7	864
12874	Q9GZN8	525
12875	Q9GZP1	615
12876	Q9GZP4	636
12877	Q9GZP8	321
12878	Q9GZP9	720
12879	Q9GZQ3	675
12880	Q9GZQ4	1248
12881	Q9GZQ8	378
12882	Q9GZR1	3339
12883	Q9GZR2	1269
12884	Q9GZR7	2580
12885	Q9GZS1	1260
12886	Q9GZS3	918
12887	Q9GZT3	330
12888	Q9GZT4	1023
12889	Q9GZT6	765
12890	Q9GZT8	1134
12891	Q9GZT9	1281
12892	Q9GZU0	690
12893	Q9GZU1	1743
12894	Q9GZU2	4767
12895	Q9GZU3	1479
12896	Q9GZU5	1446
12897	Q9GZU7	786
12898	Q9GZU8	765
12899	Q9GZV1	1083
12900	Q9GZV4	462
12901	Q9GZV5	1203
12902	Q9GZV7	1023
12903	Q9GZV8	1716
12904	Q9GZV9	756
12905	Q9GZW8	723
12906	Q9GZX5	1599
12907	Q9GZX6	540
12908	Q9GZX7	597
12909	Q9GZX9	672
12910	Q9GZY4	441
12911	Q9GZY6	732
12912	Q9GZY8	1029
12913	Q9GZZ1	510
12914	Q9GZZ8	417
12915	Q9GZZ9	1215
12916	Q9H000	1251
12917	Q9H008	813
12918	Q9H013	2868
12919	Q9H019	879
12920	Q9H040	1470
12921	Q9H061	588
12922	Q9H063	771
12923	Q9H069	1572
12924	Q9H074	1440
12925	Q9H078	2124
12926	Q9H079	915
12927	Q9H081	618
12928	Q9H082	690
12929	Q9H089	1977
12930	Q9H093	1887
12931	Q9H094	1902
12932	Q9H095	1332
12933	Q9H0A0	3078
12934	Q9H0A6	1089
12935	Q9H0A8	600
12936	Q9H0A9	1023
12937	Q9H0B3	3543
12938	Q9H0B6	1869
12939	Q9H0B8	1494
12940	Q9H0C1	1098
12941	Q9H0C2	948
12942	Q9H0C5	1449
12943	Q9H0C8	1179
12944	Q9H0D2	4041
12945	Q9H0D6	2853
12946	Q9H0E2	825
12947	Q9H0E3	3147
12948	Q9H0E7	2139
12949	Q9H0E9	3708
12950	Q9H0F5	1548
12951	Q9H0F6	1164
12952	Q9H0F7	561
12953	Q9H0G5	1677
12954	Q9H0H0	3615
12955	Q9H0H3	1770
12956	Q9H0H5	1899
12957	Q9H0I2	1041
12958	Q9H0I3	1134
12959	Q9H0I9	1881
12960	Q9H0J4	4992
12961	Q9H0J9	2106
12962	Q9H0K1	2781
12963	Q9H0K4	2154
12964	Q9H0K6	2106
12965	Q9H0L4	1851
12966	Q9H0M0	2769
12967	Q9H0M4	1947
12968	Q9H0N0	765
12969	Q9H0N5	393
12970	Q9H0P0	1011
12971	Q9H0Q3	288
12972	Q9H0R1	1473
12973	Q9H0R3	627
12974	Q9H0R4	780
12975	Q9H0R5	1788
12976	Q9H0R6	1587
12977	Q9H0R8	354
12978	Q9H0S4	1368
12979	Q9H0T7	639
12980	Q9H0U3	1008
12981	Q9H0U4	606
12982	Q9H0U6	543
12983	Q9H0U9	1314
12984	Q9H0V1	2094
12985	Q9H0V9	1047
12986	Q9H0W5	1617
12987	Q9H0W7	687
12988	Q9H0W8	1563
12989	Q9H0W9	948
12990	Q9H0X4	1659
12991	Q9H0X6	786
12992	Q9H0X9	2640
12993	Q9H0Y0	663
12994	Q9H0Z9	720
12995	Q9H106	594
12996	Q9H115	897
12997	Q9H116	2136
12998	Q9H147	990
12999	Q9H159	2319
13000	Q9H160	843
13001	Q9H161	1236
13002	Q9H165	2508
13003	Q9H169	570
13004	Q9H171	1290
13005	Q9H172	1941
13006	Q9H173	1386
13007	Q9H175	1632
13008	Q9H190	879
13009	Q9H1A3	957
13010	Q9H1A4	5835
13011	Q9H1A7	348
13012	Q9H1B5	2598
13013	Q9H1B7	2391
13014	Q9H1C4	1794
13015	Q9H1C7	294
13016	Q9H1D0	2298
13017	Q9H1D9	951
13018	Q9H1E3	732
13019	Q9H1E5	1050
13020	Q9H1H9	5418
13021	Q9H1I8	2274
13022	Q9H1J1	1431
13023	Q9H1J5	1056
13024	Q9H1J7	1080
13025	Q9H1K0	2355
13026	Q9H1K1	504
13027	Q9H1K4	948
13028	Q9H1K6	1089
13029	Q9H1M0	555
13030	Q9H1M4	300
13031	Q9H1N7	1206
13032	Q9H1P3	1443
13033	Q9H1P6	414
13034	Q9H1Q7	1365
13035	Q9H1R2	888
13036	Q9H1R3	1791
13037	Q9H1U9	894
13038	Q9H1X1	831
13039	Q9H1Y0	828
13040	Q9H1Z4	1458
13041	Q9H1Z8	447
13042	Q9H1Z9	1068
13043	Q9H201	1899
13044	Q9H204	537
13045	Q9H205	951
13046	Q9H211	1641
13047	Q9H213	660
13048	Q9H221	2022
13049	Q9H222	1956
13050	Q9H223	1626
13051	Q9H227	1410
13052	Q9H228	1197
13053	Q9H244	1029
13054	Q9H246	366
13055	Q9H251	10065
13056	Q9H254	7695
13057	Q9H257	1611
13058	Q9H267	1854
13059	Q9H269	2520
13060	Q9H270	2826
13061	Q9H293	534
13062	Q9H295	1413
13063	Q9H299	282
13064	Q9H2A2	1464
13065	Q9H2B2	1278
13066	Q9H2B4	2106
13067	Q9H2C0	1794
13068	Q9H2C2	816
13069	Q9H2D6	7098
13070	Q9H2E6	3093
13071	Q9H2F3	1110
13072	Q9H2F5	2511
13073	Q9H2F9	1008
13074	Q9H2G2	3708
13075	Q9H2G4	2082
13076	Q9H2G9	1203
13077	Q9H2H0	597
13078	Q9H2H8	486
13079	Q9H2H9	1464
13080	Q9H2J4	720
13081	Q9H2J7	2193
13082	Q9H2K0	837
13083	Q9H2K2	3501
13084	Q9H2K8	2697
13085	Q9H2L4	402
13086	Q9H2L5	966
13087	Q9H2M2	459
13088	Q9H2M9	4182
13089	Q9H2P0	3309
13090	Q9H2R5	771
13091	Q9H2S1	1740
13092	Q9H2S5	1263
13093	Q9H2S6	954
13094	Q9H2S9	1758
13095	Q9H2U1	3027
13096	Q9H2U2	1005
13097	Q9H2V7	1587
13098	Q9H2W2	699
13099	Q9H2W6	840
13100	Q9H2X0	2868
13101	Q9H2X3	1200
13102	Q9H2X6	3597
13103	Q9H2X8	393
13104	Q9H2Y7	5652
13105	Q9H2Z4	1065
13106	Q9H300	1140
13107	Q9H305	627
13108	Q9H307	2154
13109	Q9H310	1326
13110	Q9H324	3312
13111	Q9H329	2703
13112	Q9H330	2640
13113	Q9H334	2034
13114	Q9H361	1896
13115	Q9H3D4	2043
13116	Q9H3F6	942
13117	Q9H3G5	1431
13118	Q9H3H1	1404
13119	Q9H3H3	879
13120	Q9H3H5	1227
13121	Q9H3H9	684
13122	Q9H3J6	501
13123	Q9H3K2	1038
13124	Q9H3K6	261
13125	Q9H3L0	891
13126	Q9H3M0	1485
13127	Q9H3M7	1176
13128	Q9H3N1	843
13129	Q9H3P2	1587
13130	Q9H3P7	1587
13131	Q9H3Q1	1071
13132	Q9H3Q3	1197
13133	Q9H3R0	3171
13134	Q9H3R2	1539
13135	Q9H3R5	744
13136	Q9H3S1	2286
13137	Q9H3S3	1374
13138	Q9H3S4	732
13139	Q9H3S5	1272
13140	Q9H3S7	4911
13141	Q9H3U1	2835
13142	Q9H3U5	1398
13143	Q9H3U7	1341
13144	Q9H3V2	603
13145	Q9H3Y0	762
13146	Q9H3Y6	1467
13147	Q9H3Z4	597
13148	Q9H410	1071
13149	Q9H422	3648
13150	Q9H425	984
13151	Q9H426	810
13152	Q9H444	675
13153	Q9H446	732
13154	Q9H461	2085
13155	Q9H467	864
13156	Q9H469	903
13157	Q9H477	969
13158	Q9H478	207
13159	Q9H479	930
13160	Q9H488	1167
13161	Q9H490	1308
13162	Q9H492	366
13163	Q9H496	396
13164	Q9H497	1194
13165	Q9H4A3	7149
13166	Q9H4A4	1953
13167	Q9H4A5	858
13168	Q9H4A6	897
13169	Q9H4A9	1461
13170	Q9H4B4	1941
13171	Q9H4B6	1152
13172	Q9H4B7	1356
13173	Q9H4D5	1596
13174	Q9H4E5	645
13175	Q9H4E7	1896
13176	Q9H4F1	909
13177	Q9H4F8	1305
13178	Q9H4G0	2646
13179	Q9H4G1	444
13180	Q9H4G4	465
13181	Q9H4H8	1758
13182	Q9H4I2	2871
13183	Q9H4I3	1131
13184	Q9H4I9	324
13185	Q9H4K1	1149
13186	Q9H4K7	1221
13187	Q9H4L4	1725
13188	Q9H4L5	2664
13189	Q9H4L7	3081
13190	Q9H4M3	768
13191	Q9H4M7	2340
13192	Q9H4M9	1605
13193	Q9H4P4	954
13194	Q9H4R4	309
13195	Q9H4T2	1047
13196	Q9H4W6	1791
13197	Q9H4X1	414
13198	Q9H4Y5	732
13199	Q9H4Z2	4029
13200	Q9H4Z3	2115
13201	Q9H501	2556
13202	Q9H503	273
13203	Q9H511	1905
13204	Q9H568	1101
13205	Q9H582	3984
13206	Q9H583	6435
13207	Q9H596	573
13208	Q9H598	1578
13209	Q9H5F2	453
13210	Q9H5H4	1623
13211	Q9H5I1	1233
13212	Q9H5J0	1725
13213	Q9H5J4	798
13214	Q9H5J8	837
13215	Q9H5K3	1053
13216	Q9H5L6	2712
13217	Q9H5N1	1710
13218	Q9H5Q4	1191
13219	Q9H5V7	1260
13220	Q9H5V8	2511
13221	Q9H5V9	669
13222	Q9H5X1	483
13223	Q9H5Y7	2526
13224	Q9H5Z1	2112
13225	Q9H5Z6	1368
13226	Q9H607	795
13227	Q9H609	513
13228	Q9H611	1926
13229	Q9H633	465
13230	Q9H665	1068
13231	Q9H668	1107
13232	Q9H672	957
13233	Q9H694	2925
13234	Q9H6A0	1416
13235	Q9H6A9	6105
13236	Q9H6B4	1122
13237	Q9H6D3	1188
13238	Q9H6D7	1092
13239	Q9H6D8	705
13240	Q9H6E4	690
13241	Q9H6E5	2625
13242	Q9H6F5	1083
13243	Q9H6H4	774
13244	Q9H6I2	1245
13245	Q9H6J7	996
13246	Q9H6K1	897
13247	Q9H6K4	540
13248	Q9H6L2	951
13249	Q9H6L4	597
13250	Q9H6L5	1494
13251	Q9H6P5	1263
13252	Q9H6Q3	786
13253	Q9H6Q4	1431
13254	Q9H6R0	2124
13255	Q9H6R3	2061
13256	Q9H6R4	3441
13257	Q9H6R6	1242
13258	Q9H6R7	2166
13259	Q9H6S0	4293
13260	Q9H6S1	1179
13261	Q9H6S3	2148
13262	Q9H6T0	2184
13263	Q9H6T3	1998
13264	Q9H6U6	2787
13265	Q9H6U8	1836
13266	Q9H6W3	1926
13267	Q9H6X2	1695
13268	Q9H6X5	1974
13269	Q9H6Y2	1152
13270	Q9H6Y7	1053
13271	Q9H6Z4	1704
13272	Q9H6Z9	720
13273	Q9H706	2631
13274	Q9H707	1224
13275	Q9H714	1989
13276	Q9H741	618
13277	Q9H765	867
13278	Q9H773	513
13279	Q9H788	1365
13280	Q9H792	5241
13281	Q9H799	9594
13282	Q9H7B2	921
13283	Q9H7B4	1287
13284	Q9H7C4	1449
13285	Q9H7C9	369
13286	Q9H7D0	5613
13287	Q9H7D7	1986
13288	Q9H7E2	1956
13289	Q9H7E9	690
13290	Q9H7H0	1371
13291	Q9H7J1	840
13292	Q9H7L9	987
13293	Q9H7M9	936
13294	Q9H7N4	3939
13295	Q9H7P6	960
13296	Q9H7P9	4161
13297	Q9H7S9	1773
13298	Q9H7T3	774
13299	Q9H7T9	1074
13300	Q9H7U1	2505
13301	Q9H7V2	777
13302	Q9H7X0	729
13303	Q9H7X3	1125
13304	Q9H7X7	558
13305	Q9H7Z3	3495
13306	Q9H7Z6	1377
13307	Q9H7Z7	1134
13308	Q9H808	1719
13309	Q9H813	1053
13310	Q9H814	1185
13311	Q9H816	1599
13312	Q9H832	1065
13313	Q9H840	396
13314	Q9H845	1866
13315	Q9H853	726
13316	Q9H857	1563
13317	Q9H869	2391
13318	Q9H871	1176
13319	Q9H875	555
13320	Q9H892	2118
13321	Q9H898	690
13322	Q9H8E8	2349
13323	Q9H8G2	1086
13324	Q9H8H0	2160
13325	Q9H8H2	2556
13326	Q9H8H3	735
13327	Q9H8K7	1338
13328	Q9H8L6	2850
13329	Q9H8M1	717
13330	Q9H8M2	1794
13331	Q9H8M5	2628
13332	Q9H8M7	1338
13333	Q9H8M9	459
13334	Q9H8N7	1542
13335	Q9H8P0	957
13336	Q9H8S9	651
13337	Q9H8T0	879
13338	Q9H8U3	684
13339	Q9H8V3	2745
13340	Q9H8W3	702
13341	Q9H8W4	750
13342	Q9H8W5	1743
13343	Q9H8X3	387
13344	Q9H8Y1	2109
13345	Q9H8Y5	2181
13346	Q9H8Y8	1359
13347	Q9H900	1776
13348	Q9H902	606
13349	Q9H903	1044
13350	Q9H910	573
13351	Q9H930	1743
13352	Q9H936	972
13353	Q9H939	1005
13354	Q9H944	639
13355	Q9H963	390
13356	Q9H967	1881
13357	Q9H972	1617
13358	Q9H974	1248
13359	Q9H977	1005
13360	Q9H981	1875
13361	Q9H987	2934
13362	Q9H992	2115
13363	Q9H993	1326
13364	Q9H9A5	2235
13365	Q9H9A6	1809
13366	Q9H9A7	1878
13367	Q9H9B1	3897
13368	Q9H9B4	969
13369	Q9H9C1	1482
13370	Q9H9D4	2163
13371	Q9H9E1	942
13372	Q9H9E3	2358
13373	Q9H9F9	1824
13374	Q9H9G7	2583
13375	Q9H9H4	858
13376	Q9H9J2	999
13377	Q9H9J4	3975
13378	Q9H9L3	1062
13379	Q9H9L4	1479
13380	Q9H9L7	579
13381	Q9H9P5	2043
13382	Q9H9P8	1392
13383	Q9H9Q2	795
13384	Q9H9Q4	900
13385	Q9H9S0	918
13386	Q9H9S3	1431
13387	Q9H9S4	1014
13388	Q9H9T3	1644
13389	Q9H9V4	468
13390	Q9H9V9	1392
13391	Q9H9Y2	1050
13392	Q9H9Y4	933
13393	Q9H9Y6	3408
13394	Q9H9Z2	630
13395	Q9HA38	870
13396	Q9HA47	834
13397	Q9HA64	930
13398	Q9HA65	1947
13399	Q9HA77	1695
13400	Q9HAB3	1338
13401	Q9HAB8	936
13402	Q9HAC8	684
13403	Q9HAD4	1380
13404	Q9HAF1	576
13405	Q9HAH7	1383
13406	Q9HAJ7	552
13407	Q9HAK2	1728
13408	Q9HAN9	840
13409	Q9HAP2	2760
13410	Q9HAP6	624
13411	Q9HAQ2	2373
13412	Q9HAR2	4344
13413	Q9HAS0	1191
13414	Q9HAT0	639
13415	Q9HAT1	1581
13416	Q9HAT8	1263
13417	Q9HAU0	3351
13418	Q9HAU4	2247
13419	Q9HAU5	3819
13420	Q9HAV0	1023
13421	Q9HAV4	3615
13422	Q9HAV5	894
13423	Q9HAV7	654
13424	Q9HAW0	1260
13425	Q9HAW4	4020
13426	Q9HAW7	1593
13427	Q9HAW8	1593
13428	Q9HAW9	1593
13429	Q9HAY2	924
13430	Q9HAY6	1644
13431	Q9HAZ1	1446
13432	Q9HB03	813
13433	Q9HB07	1131
13434	Q9HB09	1005
13435	Q9HB15	1293
13436	Q9HB19	1278
13437	Q9HB20	903
13438	Q9HB21	1215
13439	Q9HB40	1359
13440	Q9HB58	2070
13441	Q9HB63	1887
13442	Q9HB65	1194
13443	Q9HB66	192
13444	Q9HB71	687
13445	Q9HB75	2733
13446	Q9HB90	1200
13447	Q9HB96	1611
13448	Q9HBA0	2616
13449	Q9HBB8	2538
13450	Q9HBD1	3576
13451	Q9HBD4	5040
13452	Q9HBE1	2064
13453	Q9HBE4	489
13454	Q9HBF4	2334
13455	Q9HBG6	3726
13456	Q9HBG7	1968
13457	Q9HBH0	636
13458	Q9HBH1	732
13459	Q9HBH7	378
13460	Q9HBH9	1398
13461	Q9HBI0	996
13462	Q9HBI1	1095
13463	Q9HBI5	387
13464	Q9HBI6	1575
13465	Q9HBJ7	2769
13466	Q9HBJ8	669
13467	Q9HBL0	5208
13468	Q9HBL6	1038
13469	Q9HBL7	444
13470	Q9HBL8	900
13471	Q9HBM0	2340
13472	Q9HBM1	675
13473	Q9HBM6	756
13474	Q9HBR0	3360
13475	Q9HBT7	2286
13476	Q9HBT8	1566
13477	Q9HBU1	765
13478	Q9HBU6	1359
13479	Q9HBU9	1095
13480	Q9HBW0	1056
13481	Q9HBW1	1962
13482	Q9HBX8	2904
13483	Q9HBX9	2274
13484	Q9HBY0	1707
13485	Q9HBY8	1284
13486	Q9HBZ2	2154
13487	Q9HC07	975
13488	Q9HC16	1155
13489	Q9HC21	963
13490	Q9HC23	390
13491	Q9HC24	717
13492	Q9HC29	3123
13493	Q9HC35	2946
13494	Q9HC36	1263
13495	Q9HC38	942
13496	Q9HC44	1425
13497	Q9HC52	1170
13498	Q9HC56	3714
13499	Q9HC57	663
13500	Q9HC62	1770
13501	Q9HC77	4017
13502	Q9HC78	2226
13503	Q9HC96	2019
13504	Q9HC98	942
13505	Q9HCB6	2424
13506	Q9HCC0	1692
13507	Q9HCC6	666
13508	Q9HCC8	1620
13509	Q9HCC9	2664
13510	Q9HCD5	1740
13511	Q9HCD6	5973
13512	Q9HCE0	7740
13513	Q9HCE1	3012
13514	Q9HCE3	3906
13515	Q9HCE5	1371
13516	Q9HCE6	3840
13517	Q9HCE7	2274
13518	Q9HCE9	3699
13519	Q9HCG1	2457
13520	Q9HCG7	2784
13521	Q9HCG8	2727
13522	Q9HCH0	4005
13523	Q9HCH5	2805
13524	Q9HCI5	2874
13525	Q9HCI7	1734
13526	Q9HCJ0	5073
13527	Q9HCJ1	1479
13528	Q9HCJ2	1923
13529	Q9HCJ3	2076
13530	Q9HCJ5	3648
13531	Q9HCJ6	1260
13532	Q9HCK0	1326
13533	Q9HCK1	7065
13534	Q9HCK4	4137
13535	Q9HCK5	2586
13536	Q9HCK8	7746
13537	Q9HCL0	3408
13538	Q9HCL2	2487
13539	Q9HCL3	1602
13540	Q9HCM1	5244
13541	Q9HCM3	5853
13542	Q9HCM4	2202
13543	Q9HCM7	3138
13544	Q9HCM9	1557
13545	Q9HCN3	2316
13546	Q9HCN4	1125
13547	Q9HCN6	1020
13548	Q9HCN8	666
13549	Q9HCP0	1269
13550	Q9HCP6	1515
13551	Q9HCQ5	1812
13552	Q9HCQ7	591
13553	Q9HCS2	1575
13554	Q9HCS4	1767
13555	Q9HCS5	2061
13556	Q9HCS7	2568
13557	Q9HCT0	513
13558	Q9HCU0	2274
13559	Q9HCU4	8772
13560	Q9HCU5	1254
13561	Q9HCU8	324
13562	Q9HCU9	741
13563	Q9HCX4	2589
13564	Q9HCY8	315
13565	Q9HCZ1	2043
13566	Q9HD15	711
13567	Q9HD20	3615
13568	Q9HD23	1332
13569	Q9HD26	1389
13570	Q9HD33	753
13571	Q9HD34	276
13572	Q9HD36	615
13573	Q9HD40	1506
13574	Q9HD42	591
13575	Q9HD43	3348
13576	Q9HD45	1770
13577	Q9HD47	561
13578	Q9HD64	246
13579	Q9HD67	6177
13580	Q9HD89	327
13581	Q9HD90	996
13582	Q9HDC5	1986
13583	Q9HDC9	1251
13584	Q9HDD0	507
13585	Q9NNW5	3366
13586	Q9NNW7	1575
13587	Q9NNX1	1173
13588	Q9NNX6	1215
13589	Q9NNZ3	726
13590	Q9NP31	1170
13591	Q9NP50	666
13592	Q9NP55	771
13593	Q9NP56	1353
13594	Q9NP58	2529
13595	Q9NP59	1716
13596	Q9NP61	1551
13597	Q9NP62	1311
13598	Q9NP64	726
13599	Q9NP66	1044
13600	Q9NP70	1344
13601	Q9NP71	2559
13602	Q9NP72	621
13603	Q9NP73	3414
13604	Q9NP74	1656
13605	Q9NP77	585
13606	Q9NP79	924
13607	Q9NP80	2349
13608	Q9NP81	1557
13609	Q9NP84	390
13610	Q9NP85	1152
13611	Q9NP86	522
13612	Q9NP90	606
13613	Q9NP91	1779
13614	Q9NP92	1320
13615	Q9NP94	930
13616	Q9NP97	291
13617	Q9NP98	900
13618	Q9NP99	705
13619	Q9NPA0	729
13620	Q9NPA1	840
13621	Q9NPA2	1689
13622	Q9NPA3	552
13623	Q9NPA5	1938
13624	Q9NPA8	306
13625	Q9NPB0	552
13626	Q9NPB3	663
13627	Q9NPB6	1041
13628	Q9NPB8	2019
13629	Q9NPB9	1053
13630	Q9NPC1	1077
13631	Q9NPC3	834
13632	Q9NPC6	795
13633	Q9NPC7	1833
13634	Q9NPC8	876
13635	Q9NPD3	738
13636	Q9NPD8	594
13637	Q9NPE2	876
13638	Q9NPE3	195
13639	Q9NPE6	1314
13640	Q9NPF0	849
13641	Q9NPF4	1008
13642	Q9NPF5	1404
13643	Q9NPF7	570
13644	Q9NPF8	1146
13645	Q9NPG1	2001
13646	Q9NPG2	456
13647	Q9NPG3	3405
13648	Q9NPG4	3555
13649	Q9NPH0	1287
13650	Q9NPH2	1677
13651	Q9NPH3	1713
13652	Q9NPH5	1737
13653	Q9NPI0	489
13654	Q9NPI1	1956
13655	Q9NPI5	693
13656	Q9NPI6	1749
13657	Q9NPI7	780
13658	Q9NPI8	1125
13659	Q9NPI9	1257
13660	Q9NPJ1	1713
13661	Q9NPJ3	423
13662	Q9NPJ4	420
13663	Q9NPJ6	813
13664	Q9NPJ8	429
13665	Q9NPL8	858
13666	Q9NPP4	3075
13667	Q9NPQ8	1596
13668	Q9NPR9	1632
13669	Q9NPY3	1959
13670	Q9NQ11	3543
13671	Q9NQ25	1008
13672	Q9NQ29	1116
13673	Q9NQ30	555
13674	Q9NQ31	633
13675	Q9NQ32	1404
13676	Q9NQ33	543
13677	Q9NQ34	597
13678	Q9NQ35	726
13679	Q9NQ36	3000
13680	Q9NQ39	531
13681	Q9NQ48	900
13682	Q9NQ50	621
13683	Q9NQ55	1422
13684	Q9NQ66	3651
13685	Q9NQ69	1194
13686	Q9NQ75	2361
13687	Q9NQ76	1578
13688	Q9NQ79	1986
13689	Q9NQ84	1326
13690	Q9NQ86	2187
13691	Q9NQ87	987
13692	Q9NQ88	813
13693	Q9NQ89	1659
13694	Q9NQ92	555
13695	Q9NQ94	1785
13696	Q9NQA5	2190
13697	Q9NQB0	1860
13698	Q9NQC1	2373
13699	Q9NQC3	3579
13700	Q9NQC7	2871
13701	Q9NQC8	915
13702	Q9NQF3	612
13703	Q9NQG1	258
13704	Q9NQG5	981
13705	Q9NQG6	1392
13706	Q9NQG7	2127
13707	Q9NQH7	1524
13708	Q9NQI0	2175
13709	Q9NQL2	1203
13710	Q9NQL9	1419
13711	Q9NQM4	645
13712	Q9NQP4	405
13713	Q9NQQ7	1098
13714	Q9NQR1	1182
13715	Q9NQR4	831
13716	Q9NQS1	1089
13717	Q9NQS3	1650
13718	Q9NQS7	2757
13719	Q9NQT4	708
13720	Q9NQT5	828
13721	Q9NQT8	5481
13722	Q9NQU5	2046
13723	Q9NQV5	1536
13724	Q9NQV6	3444
13725	Q9NQW1	3540
13726	Q9NQW5	1479
13727	Q9NQW6	3375
13728	Q9NQW7	1872
13729	Q9NQX0	1788
13730	Q9NQX1	1893
13731	Q9NQX3	2211
13732	Q9NQX4	5229
13733	Q9NQX5	978
13734	Q9NQX6	1392
13735	Q9NQX7	804
13736	Q9NQY0	762
13737	Q9NQZ2	1440
13738	Q9NQZ3	2235
13739	Q9NQZ6	675
13740	Q9NQZ8	1470
13741	Q9NR09	14574
13742	Q9NR11	1437
13743	Q9NR12	1374
13744	Q9NR19	2106
13745	Q9NR20	1563
13746	Q9NR21	1017
13747	Q9NR22	1185
13748	Q9NR28	720
13749	Q9NR30	2352
13750	Q9NR31	597
13751	Q9NR33	354
13752	Q9NR34	1893
13753	Q9NR45	1080
13754	Q9NR46	1188
13755	Q9NR48	8910
13756	Q9NR50	1359
13757	Q9NR55	384
13758	Q9NR56	1167
13759	Q9NR61	2058
13760	Q9NR64	2247
13761	Q9NR77	588
13762	Q9NR80	2073
13763	Q9NR81	1581
13764	Q9NR82	2799
13765	Q9NR96	3099
13766	Q9NR97	3126
13767	Q9NR99	8487
13768	Q9NRA0	1965
13769	Q9NRA1	1038
13770	Q9NRA8	2958
13771	Q9NRB3	1245
13772	Q9NRC1	1758
13773	Q9NRC6	11025
13774	Q9NRC8	1203
13775	Q9NRD0	960
13776	Q9NRD1	882
13777	Q9NRD5	1248
13778	Q9NRD8	4647
13779	Q9NRD9	4656
13780	Q9NRE2	3105
13781	Q9NRF2	2271
13782	Q9NRF8	1761
13783	Q9NRF9	444
13784	Q9NRG0	396
13785	Q9NRG1	678
13786	Q9NRG4	1302
13787	Q9NRG7	882
13788	Q9NRG9	1641
13789	Q9NRH1	681
13790	Q9NRH2	2298
13791	Q9NRH3	1356
13792	Q9NRI5	2565
13793	Q9NRJ3	384
13794	Q9NRJ4	4632
13795	Q9NRK6	2217
13796	Q9NRL2	4671
13797	Q9NRL3	2262
13798	Q9NRM1	3429
13799	Q9NRM2	1353
13800	Q9NRM6	1509
13801	Q9NRM7	3267
13802	Q9NRN5	1221
13803	Q9NRN7	930
13804	Q9NRN9	630
13805	Q9NRP0	450
13806	Q9NRP7	3948
13807	Q9NRQ2	990
13808	Q9NRQ5	180
13809	Q9NRR3	255
13810	Q9NRR4	4125
13811	Q9NRR5	1806
13812	Q9NRR6	1935
13813	Q9NRR8	240
13814	Q9NRS4	1314
13815	Q9NRS6	1029
13816	Q9NRU3	2856
13817	Q9NRV9	570
13818	Q9NRW1	627
13819	Q9NRW3	573
13820	Q9NRW4	555
13821	Q9NRW7	1713
13822	Q9NRX1	759
13823	Q9NRX2	528
13824	Q9NRX3	264
13825	Q9NRX4	378
13826	Q9NRX5	1362
13827	Q9NRY2	315
13828	Q9NRY4	4500
13829	Q9NRY5	1518
13830	Q9NRY6	888
13831	Q9NRY7	894
13832	Q9NRZ5	1137
13833	Q9NRZ7	1131
13834	Q9NRZ9	2517
13835	Q9NS00	1092
13836	Q9NS15	3912
13837	Q9NS18	495
13838	Q9NS23	1035
13839	Q9NS26	294
13840	Q9NS28	708
13841	Q9NS37	1065
13842	Q9NS39	2220
13843	Q9NS40	3591
13844	Q9NS56	3138
13845	Q9NS61	813
13846	Q9NS64	330
13847	Q9NS68	1272
13848	Q9NS69	429
13849	Q9NS71	600
13850	Q9NS73	1035
13851	Q9NS75	1041
13852	Q9NS82	1572
13853	Q9NS86	1353
13854	Q9NS87	4167
13855	Q9NS91	1488
13856	Q9NSA1	630
13857	Q9NSA3	246
13858	Q9NSB2	1803
13859	Q9NSB4	1542
13860	Q9NSB8	1065
13861	Q9NSC2	3975
13862	Q9NSC5	1086
13863	Q9NSD5	1809
13864	Q9NSD9	1770
13865	Q9NSE2	777
13866	Q9NSE4	3039
