UniprotKB	GeneSymbol	GC3	T2	Conections
Q9UK61	FAM208A	31.6855753646677	26.0129659643436	10
Q9UK73	FEM1B	46.1783439490446	29.2993630573248	10
Q9UK76	JPT1	52.258064516129	18.0645161290323	3
Q9UK80	USP21	57.4204946996466	24.5583038869258	73
Q9UK85	DKKL1	77.7777777777778	27.9835390946502	5
Q9UK96	FBXO10	68.2340647857889	27.0637408568443	2
Q9UK97	FBXO9	41.7410714285714	26.7857142857143	7
Q9UK99	FBXO3	41.1016949152542	26.271186440678	5
Q9UKA1	FBXL5	36.5606936416185	25.2890173410405	7
Q9UKA2	FBXL4	38.9067524115756	30.064308681672	2
Q9UKA4	AKAP11	32.3343848580442	24.4479495268139	9
Q9UKA8	RCAN3	49.1735537190083	25.2066115702479	4
Q9UKA9	PTBP2	30.2631578947368	29.5112781954887	24
Q9UKB1	FBXW11	48.9871086556169	28.3609576427256	50
Q9UKB3	DNAJC12	48.2412060301507	20.1005025125628	1
Q9UKB5	AJAP1	77.1844660194175	22.0873786407767	2
Q9UKC9	FBXL2	58.4905660377358	30.4245283018868	9
Q9UKD1	GMEB2	80.0376647834275	26.9303201506591	17
Q9UKD2	MRTO4	70.4166666666667	26.6666666666667	11
Q9UKE5	TNIK	51.6531961792799	23.3651726671565	96
Q9UKF6	CPSF3	40.2919708029197	31.2408759124088	35
Q9UKF7	PITPNC1	54.6546546546547	24.024024024024	15
Q9UKG1	APPL1	35.0704225352113	25.4929577464789	85
Q9UKG4	SLC13A4	75.5980861244019	36.0446570972887	24
Q9UKG9	CROT	33.442088091354	28.7112561174551	1
Q9UKI2	CDC42EP3	62.7450980392157	25.0980392156863	8
Q9UKI8	TLK1	34.2894393741851	23.0769230769231	19
Q9UKI9	POU2F3	64.5308924485126	23.5697940503432	1
Q9UKJ0	PILRB	69.2982456140351	28.5087719298246	2
Q9UKJ1	PILRA	67.4342105263158	23.6842105263158	3
Q9UKJ3	GPATCH8	47.3992673992674	13.040293040293	15
Q9UKJ5	CHIC2	50	29.5180722891566	50
Q9UKJ8	ADAM21	43.9834024896266	28.3540802213001	1
Q9UKK3	PARP4	43.5942028985507	28.5217391304348	6
Q9UKK6	NXT1	66.6666666666667	28.3687943262411	10
Q9UKK9	NUDT5	45.4545454545455	25.4545454545455	21
Q9UKL0	RCOR1	51.75983436853	19.6687370600414	56
Q9UKL3	CASP8AP2	28.7443267776097	21.7347453353505	15
Q9UKL6	PCTP	69.3023255813954	26.046511627907	1
Q9UKM7	MAN1B1	73.8571428571429	27.1428571428571	2
Q9UKM9	RALY	67.1009771986971	20.5211726384365	37
Q9UKN1	MUC12	49.4505494505495	13.9194139194139	2
Q9UKN5	PRDM4	47.8802992518703	24.9376558603491	5
Q9UKN7	MYO15A	77.1736052109884	25.0637213254036	4
Q9UKN8	GTF3C4	57.8371810449575	28.1895504252734	28
Q9UKP3	ITGB1BP2	52.0114942528736	23.2758620689655	21
Q9UKP4	ADAMTS7	76.882039122703	19.561351511559	2
Q9UKQ2	ADAM28	43.5567010309278	24.6134020618557	1
Q9UKQ9	KLK9	74.5019920318725	26.2948207171315	10
Q9UKR5	C14orf1	64.5390070921986	40.4255319148936	73
Q9UKS6	PACSIN3	77.4117647058824	17.6470588235294	34
Q9UKS7	IKZF2	53.6585365853659	21.7636022514071	8
Q9UKT4	FBXO5	37.2767857142857	22.7678571428571	18
Q9UKT5	FBXO4	42.0103092783505	27.5773195876289	11
Q9UKT6	FBXL21P	35.7142857142857	33.6405529953917	1
Q9UKT6	FBXL21P	35.7142857142857	33.6405529953917	1
Q9UKT7	FBXL3	37.0629370629371	31.2354312354312	5
Q9UKT8	FBXW2	56.7032967032967	30.1098901098901	14
Q9UKT9	IKZF3	53.1372549019608	22.3529411764706	150
Q9UKU0	ACSL6	58.50622406639	31.2586445366528	2
Q9UKU6	TRHDE	51.219512195122	30.4390243902439	2
Q9UKU7	ACAD8	65.1442307692308	28125	6
Q9UKU9	ANGPTL2	81.7813765182186	23.8866396761134	3
Q9UKV0	HDAC9	48.4189723320158	25.4940711462451	28
Q9UKV3	ACIN1	51.043219076006	15.6482861400894	28
Q9UKV5	AMFR	63.3540372670807	31.6770186335404	28
Q9UKV8	AGO2	72.5581395348837	27.7906976744186	183
Q9UKW4	VAV3	42.2169811320755	27.4764150943396	15
Q9UKW6	ELF5	58.2706766917293	24.0601503759398	7
Q9UKX2	MYH2	61.5859938208033	25.3347064881565	7
Q9UKX3	MYH13	70.5002578648788	25.7864878803507	25
Q9UKX5	ITGA11	75.7779646761985	28.9318755256518	1
Q9UKX7	NUP50	42.0042643923241	22.1748400852878	25
Q9UKY1	ZHX1	31.5789473684211	22.1967963386728	45
Q9UKY7	CDV3	50.1930501930502	12.7413127413127	1
Q9UKZ1	CNOT11	58.9041095890411	28.9628180039139	22
Q9UL01	DSE	52.1472392638037	28.6298568507157	2
Q9UL03	INTS6	35.472972972973	27.7027027027027	15
Q9UL15	BAG5	48.6607142857143	29.0178571428571	38
Q9UL16	CFAP45	68.1159420289855	22.463768115942	1
Q9UL17	TBX21	74.0671641791045	20.1492537313433	5
Q9UL18	AGO1	66.3170163170163	28.0885780885781	178
Q9UL19	RARRES3	61.2121212121212	26.6666666666667	2
Q9UL25	RAB21	44.6902654867257	23.4513274336283	11
Q9UL26	RAB22A	40.5128205128205	28.2051282051282	6
Q9UL33	TRAPPC2L	83.6879432624114	32.6241134751773	36
Q9UL40	ZNF346	68.4745762711864	20.6779661016949	10
Q9UL41	PNMA3	62.7155172413793	25.6465517241379	15
Q9UL42	PNMA2	63.2876712328767	29.041095890411	40
Q9UL45	BLOC1S6	44.5086705202312	24.8554913294798	43
Q9UL46	PSME2	62.9166666666667	30.4166666666667	16
Q9UL51	HCN2	94.2696629213483	25.7303370786517	6
Q9UL52	TMPRSS11E	34.9056603773585	25.7075471698113	1
Q9UL54	TAOK2	72.8155339805825	24.1909385113269	9
Q9UL58	ZNF215	41.1196911196911	24.3243243243243	2
Q9UL62	TRPC5	57.8028747433265	30.3901437371663	1
Q9UL63	MKLN1	40625	25.8152173913043	32
Q9UL68	MYT1L	66.0759493670886	17.8902953586498	5
Q9ULA0	DNPEP	70.5882352941177	29.8319327731092	22
Q9ULB1	NRXN1	57.0365358592693	26.5899864682003	8
Q9ULB4	CDH9	46.4007782101167	32.1984435797665	1
Q9ULB5	CDH7	48.4732824427481	27.0992366412214	2
Q9ULC0	EMCN	27.0992366412214	26.7175572519084	1
Q9ULC3	RAB23	34.8739495798319	27.7310924369748	4
Q9ULC4	MCTS1	31.8681318681319	33.5164835164835	9
Q9ULC5	ACSL5	52.1929824561403	31.140350877193	4
Q9ULC6	PADI1	74.0963855421687	30.1204819277108	1
Q9ULD0	OGDHL	76.75568743818	28.3877349159248	4
Q9ULD2	MTUS1	40.8339889850511	21.8725413060582	16
Q9ULD4	BRPF3	65.8374792703151	23.6318407960199	6
Q9ULD5	ZNF777	78.3653846153846	20.3125	7
Q9ULD6	INTU	37.6458112407211	28.101802757158	40
Q9ULD9	ZNF608	52.4124256444151	16.5234633179114	2
Q9ULE0	WWC3	69.8993595608417	22.7813357731016	5
Q9ULE3	DENND2A	66.9306930693069	25.9405940594059	1
Q9ULE6	PALD1	82.147024504084	28.3547257876313	6
Q9ULF5	SLC39A10	32.8125	27.0432692307692	11
Q9ULG1	INO80	50.6101477199743	25.0481695568401	16
Q9ULH0	KIDINS220	43.1151241534989	27.0880361173815	22
Q9ULH1	ASAP1	49.9115044247788	23.2743362831858	27
Q9ULH7	MKL2	51.7272727272727	23.6363636363636	6
Q9ULI0	ATAD2B	33.7728937728938	23.956043956044	1
Q9ULI2	RIMKLB	51.937984496124	32.0413436692506	1
Q9ULI3	HEG1	50.7235890014472	21.0564399421129	1
Q9ULI4	KIF26A	75.8544163337772	19.3075898801598	6
Q9ULJ1	ODF2L	33.1240188383046	26.530612244898	8
Q9ULJ3	ZBTB21	45.4545454545455	23.1490159325211	88
Q9ULJ6	ZMIZ1	76.0299625468165	20.6928838951311	8
Q9ULJ7	ANKRD50	30.9090909090909	26.013986013986	6
Q9ULJ8	PPP1R9A	42.7131072410632	20.5316223648029	12
Q9ULK2	ATXN7L1	53.929539295393	20.0542005420054	4
Q9ULK4	MED23	42.0745069393718	33.5281227173119	24
Q9ULK5	VANGL2	79.5019157088123	29.8850574712644	4
Q9ULK6	RNF150	69.8412698412698	29.2063492063492	10
Q9ULL1	PLEKHG1	55.2669552669553	23.0880230880231	14
Q9ULL4	PLXNB3	80.6806282722513	26.7539267015707	11
Q9ULL5	PRR12	70.5831533477322	17.3650107991361	3
Q9ULM0	PLEKHH1	67.1062271062271	24.3956043956044	1
Q9ULM2	ZNF490	40.7547169811321	17.3584905660377	27
Q9ULM3	YEATS2	45.8186929023191	23.6120871398454	6
Q9ULM6	CNOT6	44.0860215053763	29.9283154121864	18
Q9ULP0	NDRG4	78.7535410764873	29.1784702549575	19
Q9ULP9	TBC1D24	86.9642857142857	29.8214285714286	2
Q9ULQ0	STRIP2	64.1916167664671	29.5808383233533	19
Q9ULQ1	TPCN1	80.0489596083231	37.3317013463892	5
Q9ULR0	ISY1	47.9020979020979	22.027972027972	10
Q9ULR3	PPM1H	63.8834951456311	26.4077669902913	67
Q9ULS5	TMCC3	65.8995815899582	25.7322175732218	1
Q9ULS6	KCNS2	79.4979079497908	34.1004184100418	3
Q9ULT0	TTC7A	79.2782305005821	29.685681024447	2
Q9ULT6	ZNRF3	77.1804062126643	18.6379928315412	9
Q9ULT8	HECTD1	31.2667432070417	25.48794489093	17
Q9ULU4	ZMYND8	60.2319801159901	19.0555095277548	38
Q9ULU8	CADPS	57.8286558345643	27.7695716395864	6
Q9ULV0	MYO5B	68.4864864864865	27.6216216216216	29
Q9ULV1	FZD4	59.6654275092937	33.271375464684	13
Q9ULV3	CIZ1	69.8553948832036	20.3559510567297	5
Q9ULV4	CORO1C	56.1330561330561	27.6507276507277	36
Q9ULV5	HSF4	74.0890688259109	25.3036437246964	44
Q9ULV8	CBLC	78.5263157894737	23.7894736842105	17
Q9ULW0	TPX2	44.9197860962567	22.4598930481283	18
Q9ULW2	FZD10	93.127147766323	30.9278350515464	8
Q9ULW3	ABT1	67.032967032967	19.047619047619	17
Q9ULW5	RAB26	81.7120622568093	25.2918287937743	7
Q9ULW6	NAP1L2	36.6594360086768	22.9934924078091	9
Q9ULW8	PADI3	75.3383458646616	30.8270676691729	4
Q9ULX3	NOB1	69.4915254237288	26.3922518159806	8
Q9ULX6	AKAP8L	73.2612055641422	17.3106646058733	71
Q9ULX7	CA14	56.508875739645	27.2189349112426	1
Q9ULX9	MAFF	92.1212121212121	21.8181818181818	5
Q9ULY5	CLEC4E	49.0909090909091	28.1818181818182	3
Q9ULZ0	TP53TG3F	48.8721804511278	15.7894736842105	1
Q9ULZ1	APLN	75.6410256410256	28.2051282051282	1
Q9ULZ2	STAP1	42.9054054054054	28.0405405405405	8
Q9ULZ3	PYCARD	86.734693877551	27.5510204081633	50
Q9UM00	TMCO1	47.0899470899471	32.2751322751323	15
Q9UM07	PADI4	76.6566265060241	29.6686746987952	6
Q9UM11	FZR1	83.7022132796781	23.943661971831	24
Q9UM13	ANAPC10	33.3333333333333	24.7311827956989	18
Q9UM19	HPCAL4	91.1458333333333	31.25	10
Q9UM22	EPDR1	72.8888888888889	25.3333333333333	15
Q9UM47	NOTCH3	74.031007751938	17.8294573643411	57
Q9UM54	MYO6	38.0248833592535	26.2830482115086	45
Q9UM63	PLAGL1	64.8706896551724	23.0603448275862	2
Q9UM73	ALK	68.167797655768	25.4780999383097	13
Q9UM82	SPATA2	78.1190019193858	22.2648752399232	22
Q9UMD9	COL17A1	60.6973058637084	19.4928684627575	7
Q9UMF0	ICAM5	76.7567567567568	21.6216216216216	13
Q9UMN6	KMT2B	66.3107511045655	19.6244477172312	45
Q9UMQ3	BARX2	72.1428571428571	21.4285714285714	2
Q9UMQ6	CAPN11	71.8349928876245	29.4452347083926	4
Q9UMR2	DDX19B	61875	28.9583333333333	22
Q9UMS0	NFU1	38.4313725490196	29.4117647058824	13
Q9UMS4	PRPF19	65.5445544554455	27.7227722772277	41
Q9UMS6	SYNPO2	50	20.2702702702703	5
Q9UMW8	USP18	70.2412868632708	29.7587131367292	21
Q9UMX0	UBQLN1	42.0338983050847	24.2372881355932	207
Q9UMX1	SUFU	66.3917525773196	25.5670103092783	40
Q9UMX2	OAZ3	63.8297872340426	28.1914893617021	15
Q9UMX3	BOK	85.9154929577465	32.8638497652582	1
Q9UMX5	NENF	73.4104046242775	24.2774566473988	1
Q9UMX6	GUCA1B	75.1243781094527	30.8457711442786	1
Q9UMY1	NOL7	59.3023255813954	20.9302325581395	4
Q9UMY4	SNX12	64.1618497109827	27.1676300578035	7
Q9UMZ2	SYNRG	40.3802281368821	23.1939163498099	8
Q9UMZ3	PTPRQ	41.4336352894841	34.6199291059472	8
Q9UMZ3	PTPRQ	45.752427184466	26.5776699029126	8
Q9UN19	DAPP1	45.5516014234875	26.6903914590747	17
Q9UN30	SCML1	43.030303030303	24.2424242424242	23
Q9UN36	NDRG2	60.752688172043	27.1505376344086	3
Q9UN37	VPS4A	73.0593607305936	26.027397260274	24
Q9UN42	ATP1B4	56.4245810055866	26.536312849162	7
Q9UN67	PCDHB10	64.2946317103621	29.8377028714107	3
Q9UN70	PCDHGC3	65.4545454545455	26.951871657754	3
Q9UN72	PCDHA7	67.6972281449893	28.1449893390192	2
Q9UN73	PCDHA6	67.6130389064143	27.3396424815983	2
Q9UN74	PCDHA4	65.9282700421941	27.5316455696203	15
Q9UN75	PCDHA12	67.0912951167728	28.1316348195329	1
Q9UN79	SOX13	77.2870662460568	22.2397476340694	9
Q9UN81	L1RE1	42.4778761061947	23.3038348082596	21
Q9UN86	G3BP2	29.1925465838509	22.360248447205	34
Q9UN88	GABRQ	63.5071090047393	29.6998420221169	1
Q9UNA0	ADAMTS5	64.8764769065521	21.374865735768	1
Q9UNA1	ARHGAP26	59.6319018404908	28.0981595092025	10
Q9UNA4	POLI	29.4692737430168	28.2122905027933	17
Q9UND3	NPIPA1	48.1481481481481	23.3618233618234	1
Q9UNE0	EDAR	74.1648106904232	23.3853006681514	5
Q9UNE2	RPH3AL	77.2151898734177	19.3037974683544	7
Q9UNE7	STUB1	85.5263157894737	22.0394736842105	111
Q9UNF0	PACSIN2	76.3860369609856	19.5071868583162	17
Q9UNF1	MAGED2	57.166392092257	19.6046128500824	24
Q9UNG2	TNFSF18	42.6966292134831	33.1460674157303	3
Q9UNH5	CDC14A	43.8655462184874	23.6974789915966	3
Q9UNH6	SNX7	36.5979381443299	29.639175257732	15
Q9UNH7	SNX6	28.992628992629	27.7641277641278	15
Q9UNI6	DUSP12	50.4398826979472	26.9794721407625	12
Q9UNK0	STX8	47.6793248945148	29.535864978903	32
Q9UNK9	ANGEL1	63.0402384500745	27.7198211624441	2
Q9UNL2	SSR3	55.3763440860215	34.4086021505376	18
Q9UNL4	ING4	59.2	21.6	33
Q9UNM6	PSMD13	58.6206896551724	33.42175066313	51
Q9UNN4	GTF2A1L	30.4801670146138	26.9311064718163	1
Q9UNN5	FAF1	41.0138248847926	27.8033794162826	49
Q9UNN8	PROCR	74.0585774058577	30.9623430962343	6
Q9UNP9	PPIE	57.9470198675497	26.158940397351	9
Q9UNQ0	ABCG2	45.4268292682927	34.4512195121951	10
Q9UNQ2	DIMT1	43.6305732484076	33.7579617834395	13
Q9UNS1	TIMELESS	60.545905707196	28.0397022332506	11
Q9UNS2	COPS3	46.4622641509434	31.3679245283019	31
Q9UNT1	RABL2B	68.5589519650655	27.0742358078603	1
Q9UNW1	MINPP1	54.9180327868852	27.8688524590164	3
Q9UNW9	NOVA2	84.5841784989858	22.3123732251521	2
Q9UNX3	RPL26L1	63.013698630137	26.027397260274	16
Q9UNX4	WDR3	43.114406779661	29.8728813559322	9
Q9UNY4	TTF2	47.8073946689596	24.6775580395529	42
Q9UNY5	ZNF232	47.8468899521531	20.5741626794258	7
Q9UNZ2	NSFL1C	60.1078167115903	23.1805929919137	19
Q9UNZ5	C19orf53	69	18	2
Q9UP38	FZD1	88.5802469135803	28.3950617283951	5
Q9UP52	TFR2	78.0548628428928	27.8054862842893	4
Q9UP83	COG5	34.4047619047619	29.5238095238095	6
Q9UP95	SLC12A4	77.9005524861878	33.3333333333333	9
Q9UPA5	BSN	65.4188948306595	15.7372039724981	2
Q9UPE1	SRPK3	80.9859154929577	23.943661971831	56
Q9UPG8	PLAGL2	67.2032193158954	23.3400402414487	32
Q9UPM6	LHX6	84.0659340659341	21.1538461538462	10
Q9UPM8	AP4E1	34.0949033391916	31.4586994727592	14
Q9UPM9	B9D1	70.7317073170732	27.8048780487805	22
Q9UPN3	MACF1	46.4556322613235	26.7553460178481	29
Q9UPN4	CEP131	82.1033210332103	18.9114391143911	53
Q9UPN6	SCAF8	33.1091180866966	23.8415545590433	8
Q9UPN7	PPP6R1	77.5510204081633	25.5102040816327	41
Q9UPN9	TRIM33	43.5283687943262	22.0744680851064	51
Q9UPP1	PHF8	60.6974552309142	24.1281809613572	34
Q9UPP5	KIAA1107	30.188679245283	22.6415094339623	22
Q9UPQ0	LIMCH1	51.8450184501845	20.2029520295203	12
Q9UPQ3	AGAP1	74.5920745920746	23.4265734265734	58
Q9UPQ4	TRIM35	83.6032388663968	24.6963562753036	8
Q9UPQ7	PDZRN3	81.2558575445173	22.680412371134	2
Q9UPQ8	DOLK	69.9443413729128	42.1150278293135	10
Q9UPQ9	TNRC6B	50.4907306434024	14.3947655398037	55
Q9UPR0	PLCL2	48.5815602836879	27.8368794326241	4
Q9UPR3	SMG5	64.8967551622419	26.7453294001967	9
Q9UPS6	SETD1B	76.8683274021352	20.2846975088968	10
Q9UPS8	ANKRD26	32.3976608187135	23.8011695906433	8
Q9UPT5	EXOC7	76.9021739130435	27.7173913043478	38
Q9UPT6	MAPK8IP3	82.5729244577412	23.7097980553478	9
Q9UPT8	ZC3H4	73.3128834355828	13.9570552147239	3
Q9UPT9	USP22	77.3764258555133	25.6653992395437	41
Q9UPU3	SORCS3	63.2052330335241	27.0645952575634	2
Q9UPU5	USP24	41.3762287756926	31.039618707179	8
Q9UPU7	TBC1D2B	68.5300207039337	26.2939958592132	9
Q9UPU9	SAMD4A	46.5384615384615	16.7948717948718	11
Q9UPV0	CEP164	65.3159340659341	20.6043956043956	68
Q9UPV9	TRAK1	71.2788259958071	25.0524109014675	9
Q9UPW0	FOXJ3	41.2520064205457	20.0642054574639	15
Q9UPW5	AGTPBP1	31.7607413647852	27.8011794439764	11
Q9UPW6	SATB2	62.2615803814714	24.5231607629428	29
Q9UPW8	UNC13A	77.5256222547584	24.9633967789165	2
Q9UPX6	KIAA1024	64.2311886586696	22.3555070883315	7
Q9UPX8	SHANK2	71.4479945615228	22.0258327668253	15
Q9UPY3	DICER1	40.0936037441498	26.9890795631825	37
Q9UPY5	SLC7A11	47.4103585657371	40.8366533864542	6
Q9UPY6	WASF3	56.4612326043738	19.2842942345924	8
Q9UPY8	MAPRE3	58.8652482269503	27.3049645390071	50
Q9UPZ3	HPS5	40.5309734513274	28.9380530973451	9
Q9UPZ6	THSD7A	51.1384615384615	18.9538461538462	2
Q9UPZ9	ICK	48.4992101105845	23.5387045813586	14
Q9UQ03	CORO2B	78.9915966386555	30.0420168067227	3
Q9UQ07	MOK	55.4761904761905	26.9047619047619	4
Q9UQ13	SHOC2	40.1372212692967	30.7032590051458	10
Q9UQ16	DNM3	51.1627906976744	28.8372093023256	17
Q9UQ26	RIMS2	36.4444444444444	21.1111111111111	5
Q9UQ35	SRRM2	45.1144206320378	10.2433708681438	48
Q9UQ53	MGAT4B	84.1530054644809	30.7832422586521	2
Q9UQ72	PSG11	52.9239766081871	26.3157894736842	1
Q9UQ80	PA2G4	50.379746835443	26.5822784810127	89
Q9UQ84	EXO1	36.9539551357733	23.8488783943329	16
Q9UQ88	CDK11A	70.5026455026455	19.4444444444444	41
Q9UQ90	SPG7	73.2412060301507	29.1457286432161	30
Q9UQB3	CTNND2	68.7601957585644	19.5758564437194	6
Q9UQB8	BAIAP2	82.4593128390597	21.6998191681736	65
Q9UQB9	AURKC	64.1935483870968	29.0322580645161	8
Q9UQC2	GAB2	64.8449039881832	19.3500738552437	55
Q9UQC9	CLCA2	37.9237288135593	28.2838983050847	1
Q9UQD0	SCN8A	62.0393740535083	34.5280161534579	1
Q9UQE7	SMC3	35.303776683087	26.0262725779967	70
Q9UQF2	MAPK8IP1	76.685393258427	19.2415730337079	14
Q9UQK1	PPP1R3C	51.5723270440252	27.6729559748428	17
Q9UQL6	HDAC5	75.1558325912734	24.3098842386465	41
Q9UQM7	CAMK2A	75.5741127348643	26.5135699373695	61
Q9UQN3	CHMP2B	35.5140186915888	26.6355140186916	27
Q9UQQ2	SH2B3	78.9930555555556	21.3541666666667	6
Q9UQR0	SCML2	38.3737517831669	24.1084165477889	16
Q9UQR1	ZNF148	35.9748427672956	22.8930817610063	29
Q9UQV4	LAMP3	47.0023980815348	23.7410071942446	5
Q9WJR5	ERVK-19	28.6702127659574	24.9468085106383	3
Q9XRX5	HHLA3	46.0869565217391	17.3913043478261	4
Q9Y210	TRPC6	46.137339055794	31.2231759656652	2
Q9Y215	COLQ	54.586129753915	20.3579418344519	2
Q9Y216	MTMR7	51.1346444780635	26.0211800302572	2
Q9Y217	MTMR6	40.032154340836	27.8135048231511	13
Q9Y219	JAG2	83.454398708636	17.1912832929782	9
Q9Y221	NIP7	58.0110497237569	29.8342541436464	11
Q9Y222	DMTF1	35.8738501971091	24.9671484888305	1
Q9Y223	GNE	48.1327800829876	32.6417704011065	56
Q9Y224	C14orf166	38.3673469387755	29.3877551020408	18
Q9Y225	RNF24	50.3355704697987	35.5704697986577	3
Q9Y227	ENTPD4	51.8638573743922	29.6596434359805	1
Q9Y228	TRAF3IP3	63.0434782608696	22.463768115942	49
Q9Y230	RUVBL2	82.1120689655172	29.3103448275862	124
Q9Y231	FUT9	44.4444444444444	29.1666666666667	3
Q9Y232	CDYL	60.2671118530885	24.2070116861436	17
Q9Y233	PDE10A	49.1025641025641	29.6153846153846	1
Q9Y234	LIPT1	34.2245989304813	30.2139037433155	1
Q9Y235	APOBEC2	69.7777777777778	26.6666666666667	2
Q9Y237	PIN4	42.6751592356688	24.203821656051	17
Q9Y239	NOD1	77.9874213836478	31.6561844863732	18
Q9Y240	CLEC11A	83.9506172839506	20.0617283950617	2
Q9Y241	HIGD1A	42.1487603305785	31.404958677686	8
Q9Y242	TCF19	64.4508670520231	21.9653179190751	9
Q9Y243	AKT3	36.6666666666667	27.5	8
Q9Y244	POMP	29.5774647887324	33.8028169014084	32
Q9Y247	FAM50B	94.478527607362	23.3128834355828	39
Q9Y248	GINS2	66.1290322580645	31.1827956989247	4
Q9Y250	LZTS1	88.4422110552764	22.4455611390285	96
Q9Y251	HPSE	51.6544117647059	31.25	4
Q9Y252	RNF6	31.4868804664723	19.2419825072886	4
Q9Y253	POLH	44.5378151260504	24.7899159663866	17
Q9Y255	PRELID1	69.0909090909091	25.9090909090909	1
Q9Y256	RCE1	77.5757575757576	37.5757575757576	2
Q9Y258	CCL26	61.0526315789474	26.3157894736842	3
Q9Y259	CHKB	70.959595959596	27.2727272727273	1
Q9Y261	FOXA2	92.4568965517241	18.75	14
Q9Y262	EIF3L	64.3092105263158	28.7828947368421	33
Q9Y263	PLAA	35.8040201005025	26.8844221105528	10
Q9Y264	ANGPT4	80.1587301587302	25.5952380952381	1
Q9Y265	RUVBL1	62.363238512035	29.3216630196937	119
Q9Y266	NUDC	74.0963855421687	23.7951807228916	120
Q9Y267	SLC22A14	73.109243697479	37.6470588235294	1
Q9Y271	CYSLTR1	43.491124260355	39.3491124260355	1
Q9Y272	RASD1	94.6808510638298	28.7234042553192	29
Q9Y275	TNFSF13B	45.1048951048951	27.2727272727273	3
Q9Y276	BCS1L	63.0952380952381	29.5238095238095	5
Q9Y277	VDAC3	44.7183098591549	24.2957746478873	17
Q9Y279	VSIG4	61.5	26.75	4
Q9Y281	CFL2	33.5329341317365	29.3413173652695	21
Q9Y282	ERGIC3	70.8333333333333	30.7291666666667	2
Q9Y283	INVS	45.9662288930582	21.6697936210131	12
Q9Y284	WDR83OS	81.3084112149533	29.9065420560748	2
Q9Y285	FARSA	80.943025540275	27.8978388998035	21
Q9Y287	ITM2B	45.3183520599251	31.4606741573034	8
Q9Y289	SLC5A6	69.9685534591195	37.8930817610063	2
Q9Y291	MRPS33	46.7289719626168	23.3644859813084	5
Q9Y294	ASF1A	35.609756097561	29.2682926829268	39
Q9Y295	DRG1	47.0108695652174	30.1630434782609	39
Q9Y296	TRAPPC4	59.5454545454545	32.2727272727273	13
Q9Y297	BTRC	44.8844884488449	26.4026402640264	84
Q9Y2A0	TP53TG1	56.043956043956	24.1758241758242	3
Q9Y2A4	ZNF443	32.5892857142857	15.7738095238095	1
Q9Y2A7	NCKAP1	36.6696191319752	33.126660761736	23
Q9Y2B0	CNPY2	57.9234972677596	26.2295081967213	7
Q9Y2B1	TMEM5	44.8198198198198	29.0540540540541	2
Q9Y2B5	VPS9D1	79.9050632911392	23.7341772151899	26
Q9Y2B9	PKIG	72.7272727272727	18.1818181818182	6
Q9Y2C2	UST	64.1277641277641	30.2211302211302	1
Q9Y2C3	B3GALT5	67.524115755627	33.4405144694534	2
Q9Y2C9	TLR6	43.1618569636136	35.633626097867	2
Q9Y2D1	ATF5	71.0247349823322	23.321554770318	14
Q9Y2D2	SLC35A3	27.82874617737	39.1437308868502	5
Q9Y2D4	EXOC6B	48.5549132947977	28.7861271676301	10
Q9Y2D5	AKAP2	57.1035747021082	19.2483959670028	22
Q9Y2D8	SSX2IP	34.4715447154472	24.0650406504065	221
Q9Y2D9	ZNF652	52.5535420098847	20.2635914332784	4
Q9Y2E5	MAN2B2	78.5148514851485	27.1287128712871	2
Q9Y2E6	DTX4	72.5806451612903	24.0322580645161	2
Q9Y2E8	SLC9A8	63.573883161512	39.6907216494845	2
Q9Y2F5	ICE1	36.7887075430084	22.0996912218791	15
Q9Y2F9	BTBD3	52.7724665391969	27.7246653919694	13
Q9Y2G0	EFR3B	73.9463601532567	31.8007662835249	1
Q9Y2G1	MYRF	79.8611111111111	23.6111111111111	2
Q9Y2G2	CARD8	60.4166666666667	30.787037037037	6
Q9Y2G4	ANKRD6	58.2417582417582	20.3296703296703	4
Q9Y2G5	POFUT2	70.2325581395349	27.6744186046512	4
Q9Y2G8	DNAJC16	52.3627075351213	30.0127713920817	5
Q9Y2G9	SBNO2	89.0270665691295	25.7498171177762	1
Q9Y2H0	DLGAP4	77.5757575757576	17.6767676767677	29
Q9Y2H1	STK38L	40.8602150537634	28.3870967741935	9
Q9Y2H2	INPP5F	43.3362753751103	27.5375110326567	1
Q9Y2H5	PLEKHA6	73.3079122974261	18.4938036224976	3
Q9Y2H6	FNDC3A	32.0266889074229	23.6864053377815	14
Q9Y2H8	ZNF510	38.4502923976608	19.1520467836257	23
Q9Y2H9	MAST1	77.2756206238065	22.0241884150223	36
Q9Y2I1	NISCH	77.2757475083056	28.1063122923588	28
Q9Y2I2	NTNG1	54.9407114624506	23.1225296442688	2
Q9Y2I6	NINL	71.0050614605929	22.8488792480116	205
Q9Y2I7	PIKFYVE	42.2105764649833	25.9171033825631	1
Q9Y2I8	WDR37	60.8080808080808	24.2424242424242	4
Q9Y2I9	TBC1D30	54.0682414698163	24.8031496062992	1
Q9Y2J0	RPH3A	64.1726618705036	19.136690647482	2
Q9Y2J2	EPB41L3	55.8823529411765	22.1507352941176	88
Q9Y2J4	AMOTL2	71.4797136038186	18.2577565632458	104
Q9Y2J8	PADI2	80.7807807807808	31.981981981982	1
